0,1,2,3
Genesis,27,35,"Isaac answered, “Your brother tricked me and stole your blessing.”"
Genesis,27,36,"Esau replied, “My brother deserves the name Jacob, because he has already cheated me twice. The first time he cheated me out of my rights as the firstborn son, and now he has cheated me out of my blessing.” Then Esau asked his father, “Don't you still have any blessing left for me?”"
Genesis,27,37,"“My son,” Isaac answered, “I have made Jacob the ruler over you and your brothers, and all of you will be his servants. I have also promised him all the grain and grapes that he needs. There's nothing left that I can do for you.”"
Genesis,27,38,"“Father,” Esau asked, “don't you have more than one blessing? You can surely give me a blessing too!” Then Esau started crying again."
Genesis,27,39,"So his father said: “Your home will be far from that fertile land, where dew comes down from the heavens."
Genesis,27,40,"You will live by the power of your sword and be your brother's slave. But when you decide to be free, you will break loose.”"
Genesis,27,41,"Esau hated his brother Jacob because he had stolen the blessing that was supposed to be his. So he said to himself, “Just as soon as my father dies, I'll kill Jacob.”"
Genesis,27,42,"When Rebekah found out what Esau planned to do, she sent for Jacob and told him, “Son, your brother Esau is just waiting for the time when he can kill you."
Genesis,27,43,Now listen carefully and do what I say. Go to the home of my brother Laban in Haran
Genesis,27,44,and stay with him for a while. When Esau stops being angry
Genesis,27,45,"and forgets what you have done to him, I'll send for you to come home. Why should I lose both of my sons on the same day?”"
Genesis,27,46,"Rebekah later told Isaac, “Those Hittite wives of Esau are making my life miserable! If Jacob marries a Hittite woman, I'd be better off dead.”"
Genesis,28,1,"Isaac called in Jacob, then gave him a blessing, and said: Don't marry any of those Canaanite women."
Genesis,28,2,"Go at once to your mother's father Bethuel in northern Syria and choose a wife from one of the daughters of Laban, your mother's brother."
Genesis,28,3,I pray that God All-Powerful will bless you with many descendants and let you become a great nation.
Genesis,28,4,"May he bless you with the land he gave Abraham, so that you will take over this land where we now live as foreigners."
Genesis,28,5,"Isaac then sent Jacob to stay with Rebekah's brother Laban, the son of Bethuel the Aramean."
Genesis,28,6,Esau found out that his father Isaac had blessed Jacob and had warned him not to marry any of the Canaanite women. He also learnt that Jacob had been sent to find a wife in northern Syria
Genesis,28,7,and that he had obeyed his father and mother.
Genesis,28,8,"Esau already had several wives, but he realized at last how much his father hated the Canaanite women."
Genesis,28,9,"So he married Ishmael's daughter Mahalath, who was the sister of Nebaioth and the granddaughter of Abraham."
Genesis,28,10,Jacob left the town of Beersheba and started out for Haran.
Genesis,28,11,"At sunset he stopped for the night and went to sleep, resting his head on a large rock."
Genesis,28,12,"In a dream he saw a ladder that reached from earth to heaven, and God's angels were going up and down on it."
Genesis,28,13,The LORD was standing beside the ladder and said: I am the LORD God who was worshipped by Abraham and Isaac. I will give to you and your family the land on which you are now sleeping.
Genesis,28,14,Your descendants will spread over the earth in all directions and will become as numerous as the specks of dust. Your family will be a blessing to all people.
Genesis,28,15,"Wherever you go, I will watch over you, then later I will bring you back to this land. I won't leave you—I will do all I have promised."
Genesis,28,16,"Jacob woke up suddenly and thought, “The LORD is in this place, and I didn't even know it.”"
Genesis,28,17,"Then Jacob became frightened and said, “This is a fearsome place! It must be the house of God and the ladder to heaven.”"
Genesis,28,18,"When Jacob got up early the next morning, he took the rock that he had used for a pillow and stood it up for a place of worship. Then he poured olive oil on the rock to dedicate it to God,"
Genesis,28,19,and he named the place Bethel. Before that it had been named Luz.
Genesis,28,20,"Jacob solemnly promised God, “If you go with me and watch over me as I travel, and if you give me food and clothes"
Genesis,28,21,"and bring me safely home again, you will be my God."
Genesis,28,22,"This rock will be your house, and I will give back to you a tenth of everything you give me.”"
Genesis,29,1,"As Jacob continued on his way to the east,"
Genesis,29,2,"he looked out in a field and saw a well where shepherds took their sheep for water. Three flocks of sheep were lying around the well, which was covered with a large rock."
Genesis,29,3,"Shepherds would roll the rock away when all their sheep had gathered there. Then after the sheep had been watered, the shepherds would roll the rock back over the mouth of the well."
Genesis,29,4,"Jacob asked the shepherds, “Where are you from?” “We're from Haran,” they answered."
Genesis,29,5,"Then he asked, “Do you know Nahor's grandson Laban?” “Yes we do,” they replied."
Genesis,29,6,"“How is he?” Jacob asked. “He's fine,” they answered. “And here comes his daughter Rachel with the sheep.”"
Genesis,29,7,"Jacob told them, “Look, the sun is still high up in the sky, and it's too early to bring in the rest of the flocks. Water your sheep and take them back to the pasture.”"
Genesis,29,8,"But they replied, “We can't do that until they all get here, and the rock has been rolled away from the well.”"
Genesis,29,9,"While Jacob was still talking with the men, his cousin Rachel came up with her father's sheep."
Genesis,29,10,"When Jacob saw her and his uncle's sheep, he rolled the rock away and watered the sheep."
Genesis,29,11,He then kissed Rachel and started crying because he was so happy.
Genesis,29,12,"He told her that he was the son of her aunt Rebekah, and she ran and told her father about him."
Genesis,29,13,"As soon as Laban heard the news, he ran out to meet Jacob. He hugged and kissed him and brought him to his home, where Jacob told him everything that had happened."
Genesis,29,14,"Laban said, “You are my nephew, and you are like one of my own family.” After Jacob had been there for a month,"
Genesis,29,15,"Laban said to him, “You shouldn't have to work without pay, just because you are a relative of mine. What do you want me to give you?”"
Genesis,30,1,"Rachel was very jealous of Leah for having children, and she said to Jacob, “I'll die if you don't give me some children!”"
Genesis,30,2,"But Jacob became upset with Rachel and answered, “Don't blame me! I'm not God.”"
Genesis,30,3,"“Here, take my servant Bilhah,” Rachel told him. “Have children by her, and I'll let them be born on my knees to show that they are mine.”"
Genesis,30,4,"Then Rachel let Jacob marry Bilhah,"
Genesis,30,5,and they had a son.
Genesis,30,6,"Rachel named him Dan, because she said, “God has answered my prayers. He has judged me and given me a son.”"
Genesis,30,7,"When Bilhah and Jacob had a second son,"
Genesis,30,8,"Rachel said, “I've struggled hard with my sister, and I've won!” So she named the boy Naphtali."
Genesis,30,9,"When Leah realized she could not have any more children, she let Jacob marry her servant Zilpah,"
Genesis,30,10,and they had a son.
Genesis,30,11,"“I'm really lucky,” Leah said, and she named the boy Gad."
Genesis,30,12,"When they had another son,"
Genesis,30,13,"Leah exclaimed, “I'm happy now, and all the women will say how happy I am.” So she named him Asher."
